healpix_5,avg_pmra,avg_pmdec
11549.0,7.7189571197257445,-8.946775133462456
3835.0,-1.622542019307594,-1.8408516459827773
2151.0,-6.864439782983434,-5.463359013691335
12239.0,1.8139843020936088,-6.987082807396806
11271.0,7.60117377071498,-6.413426668494709
2828.0,-6.507366844862897,-3.4688212139616907
7584.0,-0.6610466240979532,-4.165191825930376
1293.0,-7.237246772845515,-8.018090827071005
1809.0,-2.2143851502392233,-6.666233640159688
2032.0,-0.38268003135571294,-4.136706056798416
9593.0,-9.865711056958146,0.7628996423799406
4254.0,5.059777935801899,-8.778268309317358
1297.0,-8.578336516402382,-8.631473743310142
5454.0,-2.536886431324468,-2.2398720742118847
11937.0,-0.6450415168859958,-6.589983431751456
4013.0,-1.7926552396065907,-1.5109169959079918
10996.0,-9.502693955106468,-3.887308178727443
7524.0,-0.6194517804030201,-6.236452826963934
2397.0,-1.7938343712688742,-3.784531700547966
3563.0,-0.906326091846257,-2.6010694505737586
10073.0,-7.575818578052071,-0.7928891959508473
5511.0,-0.6740402915925532,-2.2136069567539702
6930.0,-9.721043406867208,-6.929808472547326
4193.0,6.283188025584523,-8.824184197231755
658.0,1.9873191000996921,-3.5431688334885134
1730.0,0.09395594586045072,-6.175211027345323
2984.0,-3.9826501794038465,-5.5005504368533655
3885.0,-1.1914648618590897,-3.0203025150515237
3765.0,-1.084897493150762,-2.639146023972017
4583.0,3.9975651223060944,-7.614968473188601
6618.0,-9.058500219959626,-4.3695840773481756
9667.0,-8.797496651003614,1.7684810859328661
1867.0,-3.9758088083041843,-6.648691450945054
4613.0,3.1852480638842704,-6.988258687385603
8368.0,8.725044573704006,-1.0169792140855378
10674.0,-5.082289466617202,-5.2413504371235184
10126.0,-3.6051291857433365,1.2423328896487122
4782.0,0.4385412210632622,-5.552978807806358
5957.0,-0.3774586702438721,-5.070594846959068
7387.0,-0.6916217490195753,-4.226197812563847
6494.0,-9.144647656875843,-8.01633916541083
3317.0,-1.4006635757849717,-5.260880305656238
2894.0,-4.078801792672567,-2.7328319321961403
9936.0,-3.395829976622872,3.7435700887598555
5642.0,5.554885777523143,-3.6590347322375796
1246.0,-3.9369087628526422,-7.699298818236688
5304.0,3.274622715916247,-2.451673011305999
2762.0,-7.135113553206225,-7.958102583835237
11938.0,-0.8536749744793729,-6.624646597805402
5885.0,3.4551584180653565,-5.501594387387784
6322.0,-9.006605781641522,-0.8711792861991053
9283.0,-9.541579674613798,2.68349059552681
11951.0,-0.12626457525858997,-5.820439335881064
6037.0,1.3198617575791247,-5.078805532069819
3401.0,-0.27755094514618606,-4.517425679569667
11604.0,5.449328632887962,-6.165130636347195
8269.0,3.7799613974411086,7.953146253514732
2102.0,-6.066665224741987,-6.622134523717795
94.0,2.828599545641865,-5.450826513830406
8955.0,9.041026477833348,-6.354893574090934
8890.0,8.738009085407297,-7.134221850998324
8397.0,8.522658493934118,1.879637130945427
4643.0,1.9846853481821634,-8.107748258499182
7115.0,-7.423148405927939,-5.994741676280184
2860.0,-6.764822172284827,-4.842587830329601
5681.0,4.947716973719472,-3.3945005193206605
1695.0,0.4296884271559598,-6.656110618501137
9651.0,-7.751714858906168,3.0648003330128826
4549.0,5.5475411970643815,-7.745714795546141
7397.0,-0.8211297626158193,-4.169984260527023
2218.0,-8.604445821117995,-7.080661614804184
10101.0,-8.120039054275988,-0.7324872886747321
5165.0,1.948038135886092,1.724466774279836
8646.0,5.171676301594686,0.8079590578102849
5837.0,3.3253955381936438,-5.210790443544726
10429.0,-8.09649253311903,-3.875685636986063
1454.0,-1.8659230285614579,-6.477470785133381
9735.0,-1.3761893670444343,7.2177463866204725
7002.0,-8.823304547756347,-5.43260960640165
11199.0,-8.813171351243712,-4.2795591024262105
11704.0,4.017248826736393,-9.331362609636189
11650.0,5.983134421825163,-8.589825877064682
5436.0,-1.8892674787828045,-2.1689812602358773
10761.0,-9.409514772206988,-0.5788322455366036
6467.0,-8.865119388945317,-6.227761808628688
1729.0,-0.37566801353217205,-5.893751360777336
5670.0,4.643829776488466,-3.9370703429646703
2048.0,-7.013994162229366,-4.482222678341212
6932.0,-8.30645968970496,-5.946040984124304
9955.0,-1.207290089730334,2.6968845205494145
4296.0,9.482513811109131,-10.424275832276622
221.0,3.1234342626953437,-4.5503394299500926
8336.0,10.159523743865394,1.6885842750741122
5823.0,4.543182131605672,-5.6024385544605675
7137.0,-9.68017542756419,-7.29009428302813
4366.0,6.968305208107651,-8.238007809631402
101.0,3.302499058005097,-5.954329151629278
11792.0,0.7625457648265278,-7.77036832140236
8692.0,4.811879838328231,-0.2450821326204451
1977.0,1.0444181714812502,-4.545732520199122
5077.0,2.9381496639150995,-4.721221471801298
6429.0,-8.035493430010654,-6.57821936716519
3544.0,-0.9487416624083397,-2.625882093944746
4539.0,3.605680967151895,-6.920020559316972
2369.0,-2.5842107406818045,-4.978281118048939
9085.0,6.478900445923947,-5.79174979664079
1069.0,-4.310453943051318,-4.898026083860905
685.0,0.48890976654331786,-3.2597065805258505
2620.0,-9.380401121921487,-7.059211412847389
10069.0,-7.76817430974826,-0.9155753738014849
7235.0,0.05315881367117052,-5.141202717524589
4830.0,1.4052414891724012,-7.651643984936468
8538.0,4.00502408107163,4.170697000991535
5264.0,2.350171223309241,0.1359515123272881
9775.0,-0.5830419801264667,5.942551959907907
5056.0,3.0865690164857424,-5.471881685484411
11139.0,-9.38597565733848,-4.536582111548995
9736.0,0.5122001519713593,7.688039117027269
6452.0,-9.559743718094046,-6.87184285858986
6533.0,-9.593174112669157,-4.582586230871463
2253.0,-5.2381519549440645,-5.330845788450066
11434.0,-0.5316241646881646,-8.597340943895263
2793.0,-4.360802319739894,-6.113052937095525
5650.0,4.5465701944828565,-2.950003993998877
7817.0,-5.519342873429433,-5.726925714770882
61.0,3.994274026363122,-6.128196334010645
7832.0,-4.903309043474149,-5.465710974302295
9289.0,-8.96654736785431,3.6920508393067966
11785.0,0.012784908994042301,-7.593906484811371
10034.0,-5.544558455641966,1.6087024071814973
11730.0,6.6329442098790645,-8.622093718686644
2677.0,-4.311516507285817,-6.201364602145988
10248.0,-9.152082520719134,-1.6012208711819982
1250.0,-3.2099817036781166,-6.722876710689859
6261.0,-9.503424215455826,-3.4036165218438494
1269.0,-3.25816759763776,-7.606341918886838
11026.0,-6.0038775292869415,-5.365874798001701
3836.0,-2.346949829827985,-2.937495840930836
7917.0,-3.9077738408572733,-6.046317191196106
10222.0,-4.391562019038039,-2.05018240159385
4910.0,2.6921841927092833,-7.37812215217412
7377.0,-0.167727436548024,-4.002214561486064
3467.0,-1.4652960391467873,-4.600000455637712
9061.0,7.805264524931973,-3.5681137550871087
9134.0,7.056940565677329,-7.958298681661192
3043.0,-2.874763689744611,-2.7087126949333045
314.0,2.5328344739209316,-4.879234512827308
4507.0,7.333777990222081,-5.630257475569008
9460.0,-6.600082063713315,4.603157935364048
7478.0,-0.10192580270324465,-4.971582170536695
8678.0,5.453912834058109,0.16362028521069846
2751.0,-7.2789674437973195,-4.698932805482851
10005.0,-7.3595556037524315,1.571810303488744
11015.0,-7.255915471481196,-5.736046670450982
5488.0,-3.3594725224068203,-2.764070104246573
142.0,3.9388070666974033,-6.0404536339128905
2925.0,-2.9810674371717107,-1.9144660691928326
1615.0,-1.0674080998209021,-6.352847141192823
5636.0,4.185752167753261,-2.901625257642474
1064.0,-3.5558400433049404,-4.869013670607933
4446.0,6.751624117694183,-6.086609250420537
669.0,1.6526395572949362,-3.7973163249768356
7876.0,-3.073506670497027,-5.828764793183017
9711.0,-7.845775245751494,0.20637199173606893
9941.0,-3.840065479516147,2.462791167075805
8668.0,4.397690873241419,-0.10906714378347827
3675.0,-1.3525290041686155,-4.501957208730667
5671.0,4.66905804880899,-1.9800234565332304
5240.0,-0.1382301835965609,-0.06351610427532763
8712.0,8.309026894335227,-4.394337300647724
12048.0,3.863138471349375,-7.9688560892802265
6831.0,-3.9248293407028156,-3.1326025540966387
9705.0,-8.912178443832001,0.9072442280812538
1964.0,1.1018178995244157,-4.531492770349398
11361.0,6.870977016531641,-7.4852014691519875
4912.0,3.2245600311651312,-6.608842084923008
10316.0,-3.557114550610508,-8.798158642601651
16.0,5.042381346960708,-5.467649658531952
2406.0,-2.2964260824986673,-4.435696684716064
6186.0,-9.12096141650308,-0.5901662685615847
8869.0,7.417839234506471,-8.205053695654444
10843.0,-7.295604034774605,-5.389135851623735
4281.0,4.946466391528636,-8.247826473787327
5226.0,0.7218164121010102,-0.05106356261138634
5966.0,0.3179917526823825,-4.705175250659759
6024.0,2.744574626771534,-4.823945302800521
6942.0,-8.611145019256856,-6.139242753392008
6414.0,-8.23936774532912,-3.9935692436928623
765.0,0.27140410009859595,-1.2743107429541984
6748.0,-7.728278697073524,-7.225000197074716
6617.0,-10.808412522977402,-7.206493398147412
11158.0,-7.7024565028963385,-6.207542392682362
9624.0,-7.897598742137894,3.008021474470091
11207.0,-6.693986006572025,-5.678284694357575
1329.0,-6.881547884817463,-8.334064468499456
12035.0,3.673590718951345,-7.9669951173785245
5164.0,2.2882097662747043,1.8405844295595426
7684.0,-3.4402863990909807,-5.36001636624699
2056.0,-7.8194664392148745,-7.779931741530454
440.0,2.370363570112065,-4.330729236363898
2937.0,-2.715344263025325,-1.8820055888544434
2415.0,-2.9827047585736337,-3.0737560059071334
4708.0,7.022557046792978,-7.863184077160163
6586.0,-10.730872689827311,-6.062804042375626
9759.0,-2.6591068920863687,5.650566183919708
211.0,3.3102326320383137,-5.502497023390432
6130.0,1.265535137686783,-5.781847671861781
10242.0,-8.667259442402125,-2.5407066447040836
8994.0,9.00711249197726,-3.814985773534969
11711.0,4.100805119496979,-9.235658458882552
263.0,2.6050503450390914,-5.389824324792512
4943.0,4.233083597326157,-6.718173597919654
5784.0,6.131159304868507,-6.1990443742021615
1461.0,-3.46464756683489,-6.78609949282208
4878.0,5.88571423210824,-8.545535147251199
8043.0,-1.5138828383618317,-4.419784900973832
7900.0,-2.8855253902558036,-3.8276903794605013
1728.0,-0.18595128148297474,-6.466513823703895
5869.0,3.2194944116233257,-4.477755240402665
1795.0,-2.041892430367134,-6.291996107337925
2478.0,-4.541880336890993,-3.1507752533325113
3280.0,-0.5723197144592247,-5.496318976718113
1783.0,1.9728725661552906,-5.61077322983627
10163.0,-3.571461444954357,-0.3498185394272975
11729.0,7.684418869656428,-8.90885943795629
10212.0,-4.576938929261712,-1.2299351114840302
4511.0,5.088860183665581,-8.76875797975977
3400.0,-0.4859451776553253,-5.281423364498766
10503.0,-1.8797653795261338,-7.877463187634274
1341.0,-3.459986873968303,-6.282222719061113
11063.0,-6.458223075426217,-5.294286761998861
4300.0,4.3802578618932175,-7.714612531261227
7119.0,-8.92881576957295,-8.752234201931866
6897.0,-6.4718068626136525,-5.198434333732465
6352.0,-8.456663703407557,-3.91426849904782
10327.0,-1.9138374782316498,-7.864017877282072
8355.0,10.628292341417662,-2.5335602964963297
8594.0,7.434062855614373,1.2717675848913685
11817.0,-0.2735702338559536,-7.350530676713991
9776.0,-1.262799442569302,6.497629745087013
3198.0,-1.191279753012113,-5.122557948835455
12056.0,3.117281384061834,-7.431850704554379
10922.0,-9.256850335811864,-0.5083741827035759
4079.0,-1.3460292395009787,0.7087053072316232
1266.0,-3.006679120925273,-6.809418163316162
10205.0,-6.206231592686611,-1.6370642068158359
922.0,1.3626265988953359,-1.4428189240786649
7726.0,-4.729576596830886,-5.654319363509942
10255.0,-6.529529221298152,-5.983208380384862
10895.0,-9.44608768089763,-1.7506166180037073
2531.0,-3.070800348644454,-3.0800850063105716
10352.0,-4.0735371962924765,-7.411990454568675
7410.0,-0.8012718966347319,-4.366798542241559
302.0,2.905541154442711,-5.167650665718719
8034.0,-1.5138384541343306,-5.080285364961928
3517.0,-1.5663180078712957,-3.3814305963974043
3429.0,-0.3985051942074491,-4.312938897946787
3932.0,-0.005886095285130111,-0.7468236323101126
4564.0,5.065756519345851,-7.05159691284047
4101.0,9.44919845812022,-5.569155168214849
11753.0,2.6615681864386653,-9.17524791268343
7631.0,-0.8649675235852708,-5.117621983281098
3506.0,-1.507839056784736,-4.017393440427896
5724.0,1.9643071557288407,-3.7061000595102485
8997.0,11.141522490444077,-1.724272307037967
10135.0,-5.227608603087279,1.0212385720823243
11545.0,6.577888848705228,-7.275296489530155
8324.0,10.023256389673222,-0.1590364992793613
9063.0,7.75657138665012,-4.235838020254765
1918.0,-3.4047735623968687,-4.608248482945075
9148.0,9.013658182520455,-8.81003904723774
7447.0,0.10560563956471941,-5.87894685558367
1584.0,-0.6025800870129311,-6.583233217711923
5370.0,1.3371846469459434,-2.8497241446173396
11742.0,2.6358138826604836,-10.115471374500418
1377.0,-6.498362504147356,-11.298781033728284
11841.0,2.210649325574655,-8.259730516328021
6230.0,-11.003420200837349,-3.5352134349613302
12113.0,4.013308892945341,-8.368035330303009
9336.0,-8.04870444402778,4.573082318326832
10648.0,-4.418321619583094,-5.618027932574404
2339.0,-4.956945379403624,-4.551018544776665
7425.0,-0.3326112426016751,-5.516498224503881
8605.0,5.627760164580442,1.0959055174108863
11589.0,8.586335222616825,-6.6054979260144275
8527.0,3.525026901569004,4.278414326415992
10139.0,-4.358349561619456,0.535131296418677
12165.0,1.2373795227457125,-7.120531826992353
6189.0,-10.256048986832127,-2.0863843235487596
9577.0,-8.901656152410368,1.5148352397365463
3231.0,-1.2583614170379247,-5.501339532039837
8302.0,8.369414663843706,4.090822220856053
7181.0,-0.482586950379215,-4.979861513819459
2810.0,-5.110135455331864,-7.137215865372196
5189.0,-1.5713314620365142,1.53372810255936
6342.0,-9.421665243780165,-3.6313455938193973
10780.0,-9.058203822861273,-3.0499338958804176
10288.0,-7.52308710279173,-6.216885919202431
5707.0,2.6767631981195814,-3.426916709614048
3248.0,-1.0298541340692393,-5.409569203365006
6212.0,-11.027997817722579,-3.087418199167373
3186.0,-0.7939728067932558,-6.121465526982753
7944.0,-1.551701494630922,-4.434870221681554
358.0,2.2045426559301875,-5.1230485053345465
538.0,2.9197388441568606,-5.078843365833737
9320.0,-7.064196026286839,6.153310360440975
3844.0,-1.1351163250732625,-4.0183774227106825
612.0,2.4794664936584225,-4.295889972390264
5524.0,-1.2077533521689034,-2.025796946052576
10914.0,-10.47557952745027,-0.4645490935372703
9763.0,0.5711841343621504,6.381995829051058
5950.0,1.3697546463674828,-4.860358328384017
6844.0,-6.685370039183713,-3.319503610715679
7329.0,-2.3159249207781722,-4.707800117410948
11820.0,-0.02671751116495451,-7.498717300743495
8444.0,7.989755535271947,-0.32680100989160626
11823.0,0.528244182936983,-6.792185517959392
217.0,3.2823192719909953,-4.793444449401382
9872.0,-1.5982550692274722,5.333201054458403
932.0,0.9246941497420275,-1.3269672729269306
8448.0,1.8089172336437314,7.697044628394018
2639.0,-6.479720872978368,-8.069907201188618
4967.0,3.806225964687464,-6.027834261332731
10188.0,-5.410046883227182,-0.405617010971762
7213.0,-0.9664782110535972,-4.525696001278341
9352.0,0.49228007219581205,8.823584699888647
4591.0,4.909700448485901,-6.526006659229449
2245.0,-6.388488094247835,-6.212122332216308
6057.0,2.249010763792376,-4.452432532900844
5803.0,6.421032565919238,-5.762429575631455
1281.0,-5.887328796899311,-8.914844964058297
3020.0,-2.9327698451293327,-0.469291827709196
6823.0,-5.646578960625281,-2.6801507345272855
11663.0,4.612476019104097,-7.249077156867833
10267.0,-5.970528336053979,-7.170652356188739
733.0,1.165934524442815,-2.148638132195269
9436.0,-7.339593941616716,4.391439944907196
575.0,2.092490762357444,-4.13926149757255
5571.0,-1.7214500843795242,-3.341670505121886
11977.0,0.3707517710678999,-5.7594202543218636
3879.0,-1.4180327022272652,-3.1322485846224284
9615.0,-7.474130105267571,3.0975589122911322
4151.0,9.1577938143484,-6.6101365699958645
11627.0,5.221505747439042,-9.758851796272475
5129.0,1.6172805168731947,2.8310604630103393
10573.0,-1.1207115247661215,-5.526004359115155
8859.0,10.487242302504935,-5.560863233002906
729.0,0.9489745454944922,-2.2920496682245934
3650.0,-1.1393203349215189,-4.970177045516386
9475.0,-9.469332004671651,1.4360163309200162
4452.0,6.863072292739647,-6.252600285070898
1794.0,-1.6150276919558157,-6.475133156574494
8620.0,7.986945597920873,0.8599549228460307
2252.0,-8.02583945605724,-5.111110528727064
378.0,2.3494825462445292,-5.023918263465996
4284.0,4.276912066392263,-8.318735098320602
11986.0,1.3909369820564383,-6.400008639194058
10208.0,-4.440985817753295,-0.052448525450392795
4813.0,1.2039529492424452,-6.746016521914421
1579.0,0.23185588460421136,-5.732419090283356
3334.0,1.0883804643053834,-4.894193756692323
397.0,2.755866643860243,-4.444098439404984
3303.0,-1.6203853750239534,-5.03175892103137
1879.0,-3.6215222571341172,-6.349191128546199
4102.0,9.803951385279637,-10.362430419593307
11331.0,9.259223988979851,-4.92654237154781
1669.0,-0.03626868982176019,-6.345281450669983
10941.0,-11.184555548390598,-3.009848965832558
6257.0,-10.087250528824578,-2.969504217208778
5849.0,2.7687855608774963,-4.612980644337776
6451.0,-9.37989005437279,-5.6053715621174955
7388.0,-0.5048460243604711,-3.9284948472055015
10116.0,-4.051900108123762,1.5226073651568834
10561.0,-1.0315711290214638,-6.668541328588281
10122.0,-3.2858818671365535,2.0589772680338947
6923.0,-9.655176818406426,-7.6886666776052754
2187.0,-7.725033243969176,-8.20219152136566
10393.0,-8.020467649196906,-4.176046137808837
7710.0,-3.9611294916856856,-6.031945849260737
4945.0,3.644692647555584,-7.49279490293158
10437.0,-5.223168244303579,-5.765673534802154
6973.0,-8.265769030508777,-7.741637529876571
10085.0,-6.6244178786126815,-0.18265147493149012
2475.0,-5.200039490350309,-4.103850355495162
1725.0,1.432512526864857,-6.097680684463331
6241.0,-11.296921181145475,-3.277702209997965
8874.0,9.80849378410725,-5.778020395472741
1107.0,-5.84174772589096,-5.650162693185124
186.0,2.800033700931836,-5.192261245499625
4074.0,-2.3348046936570683,0.5538809532483858
4860.0,-1.2117681134183265,-7.779164812694468
4867.0,3.8655507716653363,-6.119097660563392
9325.0,-7.7358055538091905,4.783263160944453
8474.0,3.480319010325687,4.870619082830726
7192.0,-0.47408657247742747,-4.981434881148213
7611.0,-0.598509493130119,-4.398253484957257
6284.0,-9.149271793212895,-2.3920827016751076
7228.0,-0.734868898593641,-4.364658141599629
11433.0,0.022972880923584772,-8.136617286866786
2134.0,-3.9744119035671157,-6.070762036941558
7800.0,-2.775543183147598,-5.054539729501428
6896.0,-6.372965288509924,-5.587177901063322
8560.0,2.8892983001360175,2.9682804239668736
7491.0,-0.6643027040583257,-6.0860010255595
8562.0,3.467706154173756,1.9116924419864683
5146.0,1.223162179018854,1.5454872703447924
1130.0,-3.8357021485817198,-5.637171811516602
3138.0,0.179674893767943,-5.818007936255899
9295.0,-9.274458428855931,3.640823962689636
4675.0,1.5630805151847198,-8.085337963176757
380.0,1.6926727237547807,-5.3886640848564635
6943.0,-8.487674437694606,-7.041024695150663
11422.0,3.0982871034506734,-8.767460578557479
878.0,2.360908399114579,-2.5857468858552677
2634.0,-6.214490167146309,-3.826833411861535
9780.0,-2.932755347719817,6.336038785954408
3608.0,-1.0997672197706898,-4.883836865297321
8746.0,8.352736448183258,-4.726323163349194
8706.0,8.302624298021286,-3.872120341738804
52.0,4.491658361077158,-6.7328660900800115
8800.0,8.419566074731744,-3.284712159982774
10079.0,-8.721849430089856,-0.25696307617509084
1193.0,-1.1098297065994762,-5.084073640178247
8545.0,3.9407169156299138,3.509207572697243
8473.0,2.924224758096254,4.427757445751373
6955.0,-7.455581452263718,-7.799355601313334
1310.0,-7.980792769438538,-8.15540157210953
3357.0,-0.8542746625700309,-5.813572176553192
923.0,2.2301526735041404,-1.767812696787559
4866.0,5.241240112617767,-6.433753080895893
3408.0,0.6801268293979733,-4.4773393957440275
1619.0,-2.1598467910476424,-6.929310468642519
7871.0,-4.46128258543342,-6.222792444914789
9996.0,-6.188562739754126,3.30212444633518
10865.0,-8.048519544728123,-4.578452779456033
9530.0,-8.337830542871515,2.50881684789674
5526.0,-1.2237220568320317,-2.2894206275063227
6958.0,-9.08723152106103,-6.28581201270597
5776.0,4.936228990527477,-5.519628483417842
11348.0,9.918546316638336,-4.402330044522885
5095.0,0.7879365170266562,-4.859928808616308
3967.0,0.3392687805642091,0.1120246735253033
660.0,1.6389365662795394,-4.007535216220899
496.0,1.8027140242349382,-4.250105252423021
10636.0,-4.721018059502574,-5.406384151387391
11635.0,8.329299742874458,-6.657318461928723
9007.0,9.224856131817678,-4.142073861964098
3927.0,0.5186988508301649,0.34661975571053444
724.0,1.4300558196559157,-2.800705094974705
6416.0,-8.098007220880051,-5.217436027609801
6876.0,-7.700671093675068,-3.8629072796619295
763.0,0.05736583249421414,-1.8429939342527915
1884.0,-2.687639199323045,-5.246880708189813
1276.0,-3.1129506569139327,-6.8567962611705635
10213.0,-5.084290074316339,-0.39167019312499574
6604.0,-9.507694792581068,-8.761850125471119
12160.0,0.8638468553441229,-7.7989643875343155
5761.0,6.637254593555411,-6.197966528471349
451.0,2.3162399328289673,-4.739357050441717
6534.0,-10.348611305055776,-6.493984991254605
3519.0,-1.351861376029274,-2.83355483967683
4252.0,7.732565119908848,-9.026878780619057
5004.0,3.0826964870775657,-6.0993782495339035
4249.0,6.164697462876135,-9.454603427661764
394.0,2.798985376483096,-5.015366282721768
4817.0,2.875096507698859,-6.659990934855201
4651.0,2.849100341380119,-8.301364233037525
4106.0,7.3195586550372855,-9.781790523188175
37.0,6.133809874229365,-6.424282712209857
12237.0,0.7121775593271263,-6.8697491507417805
3480.0,-1.3437895621610896,-4.023108092232773
11572.0,8.254369188799034,-8.069059126174473
9485.0,-9.236384523014651,1.5619759927939088
9789.0,-2.545733128013333,5.438131198637885
3761.0,-1.8331457811350995,-3.4551275099394085
1512.0,-3.9413790292022326,-7.0174992824341755
6661.0,-9.221956174525017,-2.687121217176364
784.0,2.4317357616364705,-4.024199176805396
12276.0,0.7459263981299812,-6.714179710260753
6323.0,-11.099381229113021,-2.4479022894935025
10522.0,-2.4262251855292116,-7.03587327123489
7454.0,-0.2402942883437417,-5.221245264436934
8700.0,5.939337971187243,-0.9758218748159538
9694.0,-8.935921984523699,0.11177784021805603
1732.0,0.288963196715596,-6.349417506673945
2991.0,-2.5739768677703476,-4.380771286936225
2189.0,-7.847923786498792,-5.103838560984825
11057.0,-6.855901171878285,-5.3617144634687905
753.0,0.6883771477195982,-1.9660446921324455
2718.0,-4.93250393953053,-5.580199739305068
1963.0,1.3524111337870504,-5.197449342005724
2600.0,-7.426401970427491,-7.958724501957646
9860.0,0.4320962368827126,5.883782158154562
9866.0,1.7120675668234162,5.54721997289091
300.0,3.123695767806782,-5.084057543100786
6652.0,-8.747041817685913,-7.817940926330325
5310.0,2.8817343626821006,-2.7932546382043935
510.0,1.737580903211566,-3.9614697157946113
3661.0,-1.241060589881754,-4.720649237878956
4356.0,8.59831537163132,-5.502374529165146
5188.0,-1.208908211726408,2.070851878906606
5482.0,-2.1661156515459843,-2.7369501297418837
5032.0,0.33044362816206335,-5.973426893554916
4100.0,7.006940439380292,-8.267521656286078
4134.0,7.658902467512132,-12.247497720384429
11222.0,-6.674791240211785,-5.317702686944521
3610.0,-0.9425518076144366,-4.795346919791044
8147.0,-1.74132455617701,-4.211842632432529
4410.0,6.6319454610860555,-8.079162259712213
3307.0,-1.2097438718981304,-5.011929487272953
8860.0,8.199719171203968,-5.504729387717642
1123.0,-4.191654648217645,-5.63753486334107
163.0,5.840694746013671,-6.454027151926475
1237.0,-4.117379631877071,-8.078287911282361
11325.0,5.135380199266503,-8.258797658173423
4314.0,3.8261747689344454,-9.557654114469688
4638.0,3.9292260318067846,-7.395765994325931
7764.0,-1.32558376249635,-4.129501410117978
10984.0,-9.755081403693739,-2.511621271489703
8769.0,7.019827668906375,-2.1432511460589803
11797.0,2.4979089053661117,-7.813411544072407
781.0,2.147542263980065,-3.568285736297196
4997.0,3.0194785874496177,-6.161807788928553
2166.0,-5.010452698973185,-6.5718419967989075
426.0,3.1585649150666106,-4.848220221654083
6668.0,-7.727573564665897,-3.270912541645245
390.0,2.872755516711779,-5.22903925669555
7783.0,-2.677120631600808,-5.14162960493814
2191.0,-7.907334103334963,-6.9927390310648825
5232.0,-0.5881923003937193,-0.6361199726807272
8129.0,-1.7426469115504044,-4.468498657585615
3562.0,-1.5891208201843643,-2.9011877097418712
4537.0,7.229585253142595,-5.684870650590875
9399.0,-4.580062359097589,7.27469388796728
8588.0,6.957257561184076,1.7203887656381658
7216.0,-0.5313149558239986,-4.570563326186482
4667.0,1.3041312903172062,-8.468020864050139
6051.0,2.731557265116827,-5.911323755361244
2323.0,-2.8093040935498816,-4.153148276367559
11768.0,3.3448109196400244,-9.830725238170784
6741.0,-9.387839297187899,-5.920850203262656
5699.0,2.716975402549952,-2.1524994234993318
7489.0,0.012466953962904707,-5.63351468493626
7292.0,-0.4453813515543801,-4.419205956233689
6318.0,-9.533807074701409,-1.8632763916377078
4307.0,6.1243921102613355,-10.315585914766462
4926.0,3.150259832814727,-5.642225905889217
5481.0,-2.0923896653464276,-2.3665934507951825
2651.0,-8.233167562977936,-6.3633626910096375
709.0,1.8491081466867056,-3.381891974966536
4375.0,7.079876465554139,-6.948425029061933
1721.0,1.1410136619282327,-5.900052074476289
1901.0,-1.3498759704793384,-5.434013409130778
7049.0,-9.219970338890416,-7.191279248636105
6082.0,1.7611451097706279,-5.213422231925142
3775.0,-2.0310089592545784,-2.6725829576172973
3355.0,-1.1870976801301527,-5.5642543846200505
6081.0,1.0596211667988955,-4.959191141399204
5003.0,1.528996151741368,-6.622000969388701
11548.0,7.931822357633261,-5.811450268385829
10061.0,-7.432989853625927,-0.007982235841413669
11749.0,5.428594973795461,-8.153553166277701
8286.0,4.356178899361016,5.105727667602561
11746.0,2.835436698274631,-8.56344111443869
10077.0,-6.921354525370315,-0.9815730219226902
7979.0,-2.465969279618463,-4.929739771349432
7190.0,-0.27846775443395133,-4.973499774523543
5514.0,0.26214228393717615,-2.420133758638563
11849.0,1.7641701873441862,-7.8410907253157625
11542.0,9.411295477300564,-6.376213380162966
3291.0,-1.1937783355888036,-4.914351556182269
11033.0,-6.373862528206217,-6.25661240104142
1593.0,-0.4482371364831351,-5.768726886678679
9949.0,-3.516656662790393,1.9057216735084797
6134.0,1.0843835058055078,-5.6989674214363895
3468.0,-1.5825638737870031,-4.949588521253241
3657.0,-1.2305334309304476,-4.432594816553684
11365.0,7.600456175680863,-8.189346751906474
5534.0,-0.792212370594427,-2.9752299659286097
11936.0,-0.7366115490781523,-6.595834548130279
1521.0,-3.43955538987931,-6.524992741247812
2576.0,-8.1378933275744,-8.478775489056174
9391.0,-1.846866599225392,7.228862803841404
10758.0,-9.407740912387325,-1.3354278336382162
639.0,1.7608535915967247,-3.143416707215522
1400.0,-4.932239399241018,-4.858103999803145
10549.0,-2.3417426854007584,-5.9663402489231325
2019.0,1.0520817308242547,-3.43513689823542
10854.0,-8.521982549013972,-4.295582435522107
1681.0,0.11272784758195607,-6.6029830032941765
4437.0,6.748022947301062,-6.742442385260856
3066.0,-1.7259756871080043,-2.482454877161655
439.0,2.0377413659162364,-3.9862493204998772
9956.0,-1.8875907344252543,3.1510438511935384
3039.0,-2.36530581231752,0.10994831395908342
9742.0,-0.4370962629870869,6.623018247456239
11526.0,8.630316223352306,-5.241259417496318
10209.0,-4.336423798050137,-0.34518268212517916
7386.0,-0.6322121824347083,-4.0664934227917096
2165.0,-4.704338705009102,-5.689229935591818
9626.0,-7.642515035167944,3.0277336267932475
2300.0,-6.65991823662959,-4.951487358303661
6654.0,-8.901913010284133,-7.17395911402071
1028.0,-5.647717732592406,-3.228612174565928
1432.0,-2.5067499748146704,-7.5546263735757595
6016.0,2.1346387836873526,-4.311463714924061
